provnum	network	facname	phyaddr1	phyaddr2	phycity	phystate	phyzip	phonenum	shift	chainyn	chainnam	owntype	certdate	totstas	HD	PD	homehd	PURR_F	urrg65_f	URRG65_C	urrg65_u	urrg65_s	hgbrd_f	Hgbl10_f	Hgbl10_c	Hgbg12_f	Hgbg12_c	hgbl10_u	hgbl10_s	hgbg12_u	hgbg12_s	dateurhg	PTSURV_F	PTSURV_C	ptsurvu1	ptsurvu2	ptsurvu3	ptsurvs1	ptsurvs2	ptsurvs3	DATESMR	CNTYNAME
512503	05	FMS - CHARLESTON	2345 CHESTERFIELD AVE		CHARLESTON	WV	25304	3043457322	Y	Y	FRESENIUS MEDICAL CARE (FMC)	1	01APR1980	32	Y	Y	Y		95	001	97	96		9	001	3	001	3	4	11	9	2010	3	001	437	4174	552	0	24	7	2007-2010	KANAWHA
512505	05	BMA - BECKLEY	1737 HARPER RD		BECKLEY	WV	25801	3042529270	Y	Y	FRESENIUS MEDICAL CARE (FMC)	1	01JUN1984	25	Y	Y	Y		94	001	97	96		10	001	11	001	3	4	11	9	2010	3	001	437	4174	552	0	24	7	2007-2010	RALEIGH
512506	05	BMA - MORGANTOWN	11 COMMERCE DR	STE 102	MORGANTOWN	WV	26501	3042916537	Y	Y	FRESENIUS MEDICAL CARE (FMC)	1	01SEP1977	17	Y	Y	Y		93	001	97	96		6	001	4	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	MONONGALIA
512507	05	BMA - WELCH	394 MCDOWELL ST		WELCH	WV	24801	3044368428	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	01AUG1985	12	Y	N	N		100	001	97	96		0	001	13	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	MCDOWELL
512508	05	FMC - ELKINS	100 MAIN STREET		ELKINS	WV	26241	3046366144	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	01MAY1986	21	Y	Y	Y		92	001	97	96		3	001	8	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	RANDOLPH
512509	05	DAVITA - GREENBRIER DIALYSIS	129 SENECA TRAIL	US RTE 219	LEWISBURG	WV	24901	3046454806	N	Y	DAVITA	1	01MAR1990	16	Y	Y	Y		95	001	97	96		0	001	9	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	GREENBRIER
512511	05	FMC - OAK HILL	185 LAUREL CREEK RD		FAYETTEVILLE	WV	25840	3045740294	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	21NOV1996	12	Y	Y	Y		96	001	97	96		7	001	7	001	3	4	11	9	2010	3	001	437	4174	552	0	24	7	2007-2010	FAYETTE
512513	05	WHEELING DIALYSIS CENTER	500 MEDICAL PARK STE 100		WHEELING	WV	26003	3042427770	Y	N	INDEPENDENT	1	01SEP1977	17	Y	N	N		96	001	97	96		0	001	11	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	OHIO
512514	05	NEW MARTINSVILLE DIALYSIS FACILITY	1 E BENJAMIN DR		NEW MARTINSVILLE	WV	26155	3044552700	N	N	INDEPENDENT	1	13JUL1998	10	Y	Y	N		95	001	97	96		0	001	0	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	WETZEL
512515	05	FMC - TWO VIRGINIAS	400 CHERRY ST		BLUEFIELD	WV	24701	3043233831	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	01APR1998	17	Y	Y	N		100	001	97	96		4	001	5	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	MERCER
512516	05	FMC - MERCER COUNTY	160 SPRINGHAVEN DR		PRINCETON	WV	24740	3044873866	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	01APR1998	17	Y	Y	N		95	001	97	96		3	001	3	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	MERCER
512517	05	FMC - HURRICANE	3768 TEAYS VALLEY ROAD		HURRICANE	WV	25526	3047602305	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	10NOV1999	15	Y	N	N		97	001	97	96		6	001	6	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	PUTNAM
512518	05	WEST VIRGINIA DIALYSIS	300 PROSPERITY LN	STE 150	LOGAN	WV	25601	3047522700	N	Y	DAVITA	1	13MAR2000	13	Y	Y	N		96	001	97	96		6	001	6	001	3	4	11	9	2010	3	001	437	4174	552	0	24	7	2007-2010	LOGAN
512519	05	DAVITA - PARKERSBURG	1824 MURDOCH AVE		PARKERSBURG	WV	26101	3044200390	Y	Y	DAVITA	1	01DEC2000	16	Y	Y	N		92	001	97	96		1	001	31	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	WOOD
512520	05	GREATER CHARLESTON DIALYSIS PLLC	24 MACCORKLE AVE SW		SOUTH CHARLESTON	WV	25303	3047202222	Y	N	INDEPENDENT	1	01JAN2002	23	Y	Y	Y		91	001	97	96		4	001	11	001	3	4	11	9	2010	3	001	437	4174	552	0	24	7	2007-2010	KANAWHA
512521	05	FMC - FAIRMONT	31 LANDING LANE		FAIRMONT	WV	26554	3043633644	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	22APR2002	21	Y	N	N		98	001	97	96		6	001	6	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	MARION
512522	05	RENAL CENTER OF MOOREFIELD, LLC	8 LEE ST   2ND FLOOR		MOOREFIELD	WV	26836	3045301200	N	Y	REGIONAL-RENAL VENTURES MANAGEMENT	1	03JUN2004	14	Y	N	N		100	001	97	96		0	001	0	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	HARDY
512523	05	FMC - CLARKSBURG	16 STERLING DR		BRIDGEPORT	WV	26330	3046223874	Y	Y	FRESENIUS MEDICAL CARE (FMC)	1	01FEB2005	26	Y	Y	Y		100	001	97	96		3	001	10	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	HARRISON
512524	05	FMC - WESTON	MARKET PLACE PLAZA	STE 1 C	WESTON	WV	26452	3042695147	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	01FEB2005	11	Y	Y	Y		93	001	97	96		10	001	7	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	LEWIS
512525	05	MOUNTAIN RIDGE DIALYSIS	229 MERCHANTS WALK		SUMMERSVILLE	WV	26651	3048729206	N	N	INDEPENDENT	1	06FEB2006	12	Y	Y	N		100	001	97	96		13	001	0	001	3	4	11	9	2010	3	001	437	4174	552	0	24	7	2007-2010	NICHOLAS
512526	05	GENTLE DIALYSIS CENTER	166 THOMPSON DR     STE B		BRIDGEPORT	WV	26330	3048425668	N	N	INDEPENDENT	1	10AUG2006	0	N	Y	N			256	97	96			199		199	3	4	11	9	2010	3	001	437	4174	552	0	24	7	2007-2010	HARRISON
512527	05	FMC - BRUCETON MILLS	RR 3 BOX 300   CASTEEL ROAD		BRUCETON MILLS	WV	26525	3043792770	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	25OCT2006	16	Y	Y	Y		100	001	97	96		6	001	12	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	PRESTON
512528	05	FMC - CHARLES TOWN	179 EAST BURR BLVD	UNIT A	KEARNEYSVILLE	WV	25430	3047288775	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	01FEB2007	12	Y	N	N		93	001	97	96		3	001	6	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	JEFFERSON
512529	05	FMC - RIPLEY	1000 NEW STONE RIDGE RD		RIPLEY	WV	25271	3043730420	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	23MAY2007	16	Y	Y	Y		92	001	97	96		0	001	4	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	JACKSON
512530	05	PLEASANT VALLEY DIALYSIS	3683 OHIO RIVER RD		POINT PLEASANT	WV	25550	3046751500	N	N	INDEPENDENT	1	13JAN2009	12	Y	Y	N			199	97	96		8	001	25	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	MASON
512531	05	GREATER BOONE DIALYSIS LLC	300 4TH STREET		DANVILLE	WV	25053	3043076201	N	N	INDEPENDENT	1	04FEB2009	16	Y	Y	N		94	001	97	96		0	001	16	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	BOONE
512532	05	J ROBERT PRITCHARD DIALYSIS CENTER	1690 MEDICAL CENTER DR		HUNTINGTON	WV	25701	3043991290	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	01APR2009	27	Y	Y	Y		93	001	97	96		4	001	8	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	CABELL
512533	05	FMC - KANAWHA COUNTY	951 DUNBAR VILLAGE		DUNBAR	WV	25064	3047661009	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	01SEP2009	21	Y	Y	Y		100	001	97	96		6	001	6	001	3	4	11	9	2010	2	001	437	4174	552	0	24	7	2007-2010	KANAWHA
512534	05	FMC - GREENBRIER COUNTY	1215 MAPLEWOOD AVE		LEWISBURG	WV	24901	3046454634	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	18NOV2009	17	Y	N	N			199	97	96			199		199	3	4	11	9	2010		199	437	4174	552	0	24	7	2007-2010	GREENBRIER
512535	05	FMC - RIVER HILLS	5170 US RTE 60 EAST		HUNTINGTON	WV	25705	3047330004	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	25MAY2010	16	Y	Y	Y			199	97	96			199		199	3	4	11	9	2010		199	437	4174	552	0	24	7	2007-2010	CABELL
512536	05	FMC - OCEANA	1777 COOK PARKWAY		OCEANA	WV	24870	3046825371	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	17NOV2010	12	Y	Y	N			201	97	96			201		201	3	4	11	9	2010		201	437	4174	552	0	24	7	2007-2010	WYOMING
512537	05	RENAL CENTER OF KEYSER, LLC	1080 NEW CREEK HWY		KEYSER	WV	26726	3047885057	N	Y	REGIONAL-RENAL VENTURES MANAGEMENT	1	26OCT2011	12	Y	Y	N			258	97	96			258		258	3	4	11	9	2010		258	437	4174	552	0	24	7	2007-2010	MINERAL
520003	11	MAYO DIALYSIS - MENOMONIE	2321 STOUT RD		MENOMONIE	WI	54751	7152337646	N	Y	REGIONAL-MAYO CLINIC DIALYSIS	2	06OCT1999	6	Y	N	N		100	001	97	96		4	001	8	001	3	3	11	8	2010	1	001	437	4174	552	14	84	1	2007-2010	DUNN
520011	11	LAKEVIEW MEDICAL CENTER	1100 N MAIN ST		RICE LAKE	WI	54868	7152366159	N	N	INDEPENDENT	2	01MAR1978	9	Y	Y	N		91	001	97	96		0	001	3	001	3	3	11	8	2010	1	001	437	4174	552	14	84	1	2007-2010	BARRON
520013	11	SACRED HEART HOSPITAL DIALYSIS	900 W CLAIREMONT AVE		EAU CLAIRE	WI	54701	7157176555	N	N	INDEPENDENT	2	09JUL1998	11	Y	Y	N		100	001	97	96		0	001	6	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	EAU CLAIRE
520021	11	ST CATHERINES KIDNEY CTR - UNITED HOSP SYSTEM	ST CATHERINES MEDICAL CTR CAMPUS	9555 76TH ST	PLEASANT PRAIRIE	WI	53158	2625778791	N	N	INDEPENDENT	2	01OCT2000	18	Y	Y	N		97	001	97	96		6	001	10	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	KENOSHA
520025	11	WAUPUN REGIONAL DIALYSIS	620 W BROWN ST		WAUPUN	WI	53963	9203246531	N	N	INDEPENDENT	2	01SEP1977	12	Y	N	N		100	001	97	96		4	001	4	001	3	3	11	8	2010	1	001	437	4174	552	14	84	1	2007-2010	DODGE
520041	11	DIVINE SAVIOR HEALTHCARE DIALYSIS	2817 NEW PINERY ROAD		PORTAGE	WI	53901	6087455160	N	N	INDEPENDENT	2	12AUG2004	6	Y	N	N		100	001	97	96		0	001	33	001	3	3	11	8	2010	1	001	437	4174	552	14	84	1	2007-2010	COLUMBIA
520044	11	ST NICHOLAS HOSPITAL - DIALYSIS	2925 SAEMANN AVE		SHEBOYGAN	WI	53081	9204594790	N	N	INDEPENDENT	2	15MAR1982	12	Y	Y	N		100	001	97	96		0	001	3	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	SHEBOYGAN
520057	11	ST CLARE DIALYSIS CTR	1600 JEFFERSON ST	SUITE 200	BARABOO	WI	53913	6083551860	Y	N	INDEPENDENT	2	28JUN2000	12	Y	N	N		95	001	97	96		2	001	9	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	SAUK
520066	11	MERCY REGIONAL DIALYSIS CENTER	903 MINERAL POINT AVENUE		JANESVILLE	WI	53548	6087413814	N	N	INDEPENDENT	2	08NOV1999	10	Y	N	N		95	001	97	96		8	001	3	001	3	3	11	8	2010	1	001	437	4174	552	14	84	1	2007-2010	ROCK
520070	11	LUTHER HOSPITAL - MAYO CLINIC DIALYSIS	1221 WHIPPLE ST		EAU CLAIRE	WI	54702	7158383171	Y	Y	REGIONAL-MAYO CLINIC DIALYSIS	2	01SEP1977	12	Y	Y	Y		97	001	97	96		3	001	19	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	EAU CLAIRE
520075	11	ST VINCENT HOSPITAL REGIONAL DIALYSIS CTR	1920 LIBAL ST		GREEN BAY	WI	54301	9204338448	Y	N	INDEPENDENT	2	01SEP1977	21	Y	N	N		100	001	97	96		0	001	7	001	3	3	11	8	2010	1	001	437	4174	552	14	84	1	2007-2010	BROWN
520083	11	SSM DIALYSIS - MADISON STATION	2840 INDEX ROAD		MADISON	WI	53713	6082297222	Y	N	INDEPENDENT	2	22JUN2000	35	Y	Y	Y		96	001	97	96		2	001	6	001	3	3	11	8	2010	1	001	437	4174	552	14	84	1	2007-2010	DANE
520087	11	GUNDERSEN LUTHERAN MEDICAL CENTER-LACROSSE	1900 SOUTH AVE		LA CROSSE	WI	54601	6087753176	N	Y	REGIONAL-GUNDERSEN LUTHERAN	2	01SEP1977	12	Y	Y	Y		100	001	97	96		6	001	0	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	LA CROSSE
520100	11	BELOIT HEALTH SYSTEM - DIALYSIS	1969 W HART RD		BELOIT	WI	53511	6083645580	N	N	INDEPENDENT	2	07DEC1987	18	Y	Y	N		97	001	97	96		0	001	7	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	ROCK
520109	11	HESS MEMORIAL HOSPITAL	1050 DIVISION ST		MAUSTON	WI	53948	6088476161	N	N	INDEPENDENT	2	04MAR1999	9	Y	N	N		95	001	97	96		4	001	29	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	JUNEAU
520113	11	BAY AREA MEDICAL CENTER	3100 SHORE DR		MARINETTE	WI	54143	7157354200	N	N	INDEPENDENT	2	01SEP1977	9	Y	Y	N		91	001	97	96		5	001	43	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	MARINETTE
521312	11	MEMORIAL HOSPITAL OF LAFAYETTE COUNTY	800 CLAY STREET	PO BOX 70	DARLINGTON	WI	53530	6087765797	N	N	INDEPENDENT	2	03NOV2004	6	Y	N	N		100	001	97	96		0	001	18	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	LAFAYETTE
521324	11	MEMORIAL HEALTH CENTER DIALYSIS	135 S GIBSON ST		MEDFORD	WI	54451	7157487520	N	N	INDEPENDENT	2	27JAN2010	6	Y	N	N			199	97	96			199		199	3	3	11	8	2010		199	437	4174	552	14	84	1	2007-2010	TAYLOR
521352	11	UPLAND HILLS DIALYSIS CTR	800 COMPASSION WAY		DODGEVILLE	WI	53533	6089307176	N	N	INDEPENDENT	2	08SEP2008	12	Y	N	N		100	001	97	96		0	001	22	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	IOWA
522500	11	FMC - NEENAH	300 N COMMERCIAL ST, STE 100		NEENAH	WI	54956	9207257861	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	01SEP1977	18	Y	Y	Y		100	001	97	96		4	001	8	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	WINNEBAGO
522501	11	DAVITA - FOX RIVER	1910 RIVERSIDE DR		GREEN BAY	WI	54301	9204364910	Y	Y	DAVITA	1	02OCT1985	28	Y	Y	Y		88	001	97	96		4	001	13	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	BROWN
522502	11	DAVITA - WISCONSIN AVE	3801 W WISCONSIN AVE		MILWAUKEE	WI	53208	4149378240	N	Y	DAVITA	1	09DEC1986	24	Y	N	N		95	001	97	96		2	001	9	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	MILWAUKEE
522503	11	DAVITA - JANESVILLE	1305 WOODMAN RD		JANESVILLE	WI	53545	6087414181	Y	Y	DAVITA	1	07OCT1987	12	Y	Y	Y		87	001	97	96		2	001	15	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	ROCK
522504	11	PURITY DIALYSIS - WAUKESHA	721 AMERICAN AVE, SUITE 204		WAUKESHA	WI	53188	2629282575	Y	Y	REGIONAL-PURITY DIALYSIS	1	09OCT1987	23	Y	Y	N		92	001	97	96		1	001	4	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	WAUKESHA
522506	11	MIDWEST DIALYSIS - SOUTH	3267 S 16TH ST SUITE 203		MILWAUKEE	WI	53215	4146728230	N	Y	REGIONAL-MIDWEST DIALYSIS	1	09FEB1989	16	Y	N	N		89	001	97	96		3	001	0	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	MILWAUKEE
522507	11	DAVITA - LOOMIS RD	4120 W LOOMIS RD		GREENFIELD	WI	53221	4147614920	N	Y	DAVITA	1	22MAR1989	21	Y	N	Y		97	001	97	96		3	001	22	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	MILWAUKEE
522509	11	DAVITA - RIVERCENTER DR	117 N JEFFERSON ST		MILWAUKEE	WI	53202	4142253740	Y	Y	DAVITA	1	01JAN1992	20	Y	N	N		97	001	97	96		3	001	3	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	MILWAUKEE
522510	11	FMC DIALYSIS - MILWAUKEE	200 W PLEASANT ST		MILWAUKEE	WI	53212	4142655700	Y	Y	FRESENIUS MEDICAL CARE (FMC)	1	19MAY1992	23	Y	Y	Y		100	001	97	96		3	001	8	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	MILWAUKEE
522511	11	GREEN BAY NORTHWOOD DIALYSIS OF DAVITA	W 7305 ELM AVENUE		SHAWANO	WI	54166	7155264310	N	Y	DAVITA	1	04SEP1992	15	Y	N	N		95	001	97	96		0	001	0	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	SHAWANO
522512	11	MIDWEST DIALYSIS - CAPITOL BRANCH	4021 N 52ND ST		MILWAUKEE	WI	53216	4148733600	N	Y	REGIONAL-MIDWEST DIALYSIS	1	19OCT1992	17	Y	Y	N		94	001	97	96		3	001	3	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	MILWAUKEE
522513	11	PURITY DIALYSIS - BROOKFIELD	18740 W BLUEMOUND RD		BROOKFIELD	WI	53045	2627829856	N	Y	REGIONAL-PURITY DIALYSIS	1	17NOV1992	8	Y	N	N		100	001	97	96		5	001	14	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	WAUKESHA
522517	11	PURITY DIALYSIS - OCONOMOWOC	1253 CORPORATE CTR DR		OCONOMOWOC	WI	53066	2625673199	N	Y	REGIONAL-PURITY DIALYSIS	1	02JUN1993	15	Y	Y	N		91	001	97	96		0	001	16	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	WAUKESHA
522519	11	ST CROIX FALLS DIALYSIS OF DAVITA	744 LOUISIANA ST EAST		SAINT CROIX FALLS	WI	54024	7154831555	N	Y	DAVITA	1	21APR1989	9	Y	N	N		100	001	97	96		0	001	9	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	POLK
522521	11	PURITY DIALYSIS - MUKWONAGO	400 BAY VIEW RD, SUITE F		MUKWONAGO	WI	53149	2623631925	N	Y	REGIONAL-PURITY DIALYSIS	1	17MAY1996	10	Y	N	N		96	001	97	96		0	001	10	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	WAUKESHA
522523	11	PURITY DIALYSIS - MENOMONEE FALLS	W173 N9170 ST FRANCES DR		MENOMONEE FALLS	WI	53051	2622539768	Y	Y	REGIONAL-PURITY DIALYSIS	1	22JUL1997	15	Y	Y	N		97	001	97	96		0	001	14	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	WAUKESHA
522524	11	MIDWEST DIALYSIS - GOOD HOPE BRANCH	7701 W CLINTON AVE		MILWAUKEE	WI	53223	4147603090	N	Y	REGIONAL-MIDWEST DIALYSIS	1	22OCT1997	19	Y	Y	N		96	001	97	96		9	001	7	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	MILWAUKEE
522525	11	PURITY DIALYSIS - WATERTOWN	123 HOSPITAL DR, #1004		WATERTOWN	WI	53098	9202060666	N	Y	REGIONAL-PURITY DIALYSIS	1	04DEC1997	11	Y	Y	N		79	001	97	96		6	001	6	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	DODGE
522526	11	AURORA MEDICAL GROUP - FOND DU LAC	DIALYSIS UNIT	210 WISCONSIN AMERICAN DR	NORTH FOND DU LAC	WI	54937	9209077120	N	Y	REGIONAL-AURORA MEDICAL GROUP	2	30JUN1998	9	Y	N	N		93	001	97	96		0	001	31	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	FOND DU LAC
522527	11	AURORA MEDICAL GROUP - SHEBOYGAN	2414 KOHLER MEMORIAL DR		SHEBOYGAN	WI	53081	9204591173	N	Y	REGIONAL-AURORA MEDICAL GROUP	2	23JUL1998	14	Y	Y	N		79	001	97	96		0	001	24	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	SHEBOYGAN
522528	11	MIDWEST DIALYSIS - RYAN RD	9420 S 22ND ST		OAK CREEK	WI	53154	4147618080	N	Y	REGIONAL-MIDWEST DIALYSIS	1	25JAN1999	19	Y	N	N		100	001	97	96		2	001	2	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	MILWAUKEE
522529	11	DAVITA - CEDARBURG	N54 W 6135 MILL STREET		CEDARBURG	WI	53012	2623768011	N	Y	DAVITA	1	18FEB1999	10	Y	N	N		96	001	97	96		4	001	11	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	OZAUKEE
522530	11	FMC - CENTRE POINT	11340 W THEODORE TRECKER WAY		WEST ALLIS	WI	53214	4147741244	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	01APR1999	26	Y	Y	Y		97	001	97	96		8	001	2	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	MILWAUKEE
522531	11	FMC - SHOREWOOD	1409 E CAPITOL DR		SHOREWOOD	WI	53211	4149621625	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	01APR1999	16	Y	N	N		98	001	97	96		5	001	5	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	MILWAUKEE
522532	11	DAVITA - CAPITOL DRIVE	19395 W CAPITOL DR, SUITE 100		BROOKFIELD	WI	53045	2627810273	N	Y	DAVITA	1	05NOV1999	12	Y	N	N		95	001	97	96		5	001	0	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	WAUKESHA
522533	11	PURITY DIALYSIS - FORT ATKINSON	525 HANDEYSIDE LANE		FORT ATKINSON	WI	53538	9205638665	N	Y	REGIONAL-PURITY DIALYSIS	1	01NOV1999	15	Y	Y	N		97	001	97	96		0	001	16	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	JEFFERSON
522534	11	TRI STATE DIALYSIS - PLATTEVILLE	1250 E BUSINESS HIGHWAY 151, SUITE B		PLATTEVILLE	WI	53818	6083485064	N	N	INDEPENDENT	1	09AUG2000	12	Y	N	N		100	001	97	96		0	001	11	001	3	3	11	8	2010	1	001	437	4174	552	14	84	1	2007-2010	GRANT
522535	11	PURITY DIALYSIS - WAUKESHA SOUTH	1260 SENTRY DR		WAUKESHA	WI	53186	2624465100	Y	Y	REGIONAL-PURITY DIALYSIS	1	14AUG2000	12	Y	N	N		96	001	97	96		0	001	8	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	WAUKESHA
522536	11	DAVITA - BLUEMOUND PD	601 NORTH 99TH ST	SUITE 300	WAUWATOSA	WI	53226	4147781623	N	Y	DAVITA	1	24OCT2000	0	N	Y	N			256	97	96		3	001	3	001	3	3	11	8	2010	3	001	437	4174	552	14	84	1	2007-2010	MILWAUKEE
522537	11	AURORA MEDICAL GROUP - LAKE GENEVA	146 E GENEVA SQ		LAKE GENEVA	WI	53147	2622495040	N	Y	REGIONAL-AURORA MEDICAL GROUP	2	10JAN2001	13	Y	N	N		87	001	97	96		4	001	20	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	WALWORTH
522538	11	FMC DIALYSIS - SUPERIOR	3500 TOWER AVENUE		SUPERIOR	WI	54880	7153952199	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	01SEP2000	8	Y	N	N		100	001	97	96		5	001	5	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	DOUGLAS
522539	11	FMC DIALYSIS - CHEQUAMEGON BAY	1815 BEASER AVENUE		ASHLAND	WI	54806	7156824333	N	Y	FRESENIUS MEDICAL CARE (FMC)	1	01SEP2000	12	Y	Y	Y		100	001	97	96		0	001	19	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	ASHLAND
522540	11	MIDWEST KIDNEY CARE - RACINE	5409 DURAND AVE		RACINE	WI	53406	2625988727	N	Y	REGIONAL-MIDWEST DIALYSIS	1	26FEB2001	17	Y	Y	N		92	001	97	96		4	001	0	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	RACINE
522542	11	MIDWEST DIALYSIS - GLENDALE	400 W  ESTABROOK BLVD		MILWAUKEE	WI	53212	4143329960	N	Y	REGIONAL-MIDWEST DIALYSIS	1	07MAY2001	17	Y	Y	N		100	001	97	96		4	001	2	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	MILWAUKEE
522543	11	DAVITA - SOUTH RIDGE	7740 W LAYTON AVE		GREENFIELD	WI	53220	4142811313	Y	Y	DAVITA	1	19OCT2001	22	Y	N	Y		98	001	97	96		6	001	4	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	MILWAUKEE
522544	11	MIDWEST DIALYSIS - WEST BEND	2050 CONTINENTAL DR		WEST BEND	WI	53095	2623062700	N	Y	REGIONAL-MIDWEST DIALYSIS	1	30NOV2001	12	Y	Y	N		97	001	97	96		0	001	0	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	WASHINGTON
522545	11	FMC DIALYSIS - OSHKOSH	2700 W 9TH AVE	SUITE 101A	OSHKOSH	WI	54904	9202234990	Y	Y	FRESENIUS MEDICAL CARE (FMC)	1	17FEB2003	10	Y	Y	N		100	001	97	96		3	001	0	001	3	3	11	8	2010	2	001	437	4174	552	14	84	1	2007-2010	WINNEBAGO
