"Provider Number","Network","Facility Name","Address Line 1","Address Line 2","City","STATE","Zip","County","Phone Number","Profit or Non-Profit?","Chain Owned?","Chain Organization","Late Shift?","# of Dialysis Stations","Offers In-Center Hemodialysis","Offers In-Cener Peritoneal Dialysis","Offers Home Hemodialysis Training","Certification Date","Claims Date","Mineral and Bone Disorder Date","STrR Date","Percentage of Medicare patients with Hgb<10 g/dL","Hgb <10 Data Availability Code","Percentage of Medicare patients with Hgb>12 g/dL","Hgb >12 Data Availability Code","Number of dialysis patients with Hgb data","Lists the facility’s Standardized Transfusion Ratio (FACILITY)","Lists the upper confident limit (97.5%) for Standardized Transfusion Ratio (STRr)","Lists the lower confident limit (2.5%) for Standardized Transfusion Ratio (STRr)","Patient Transfusion data availability Code","Patient transfusion category text","Lists the number of patients included in the facility’s transfusion summary (FACILITY)","Percentage of HD patients with URR>=65%","URR Data Availability Code","Percent of Adult HD patients with Kt/V >= 1.2","Adult HD Kt/V Data Availability Code","Percentage of Adult PD PTS with Kt/V >= 1.7","Adult PD Kt/V Data Availability Code","Percentage of Pediatric HD patients with Kt/V >= 1.2","Pediatric HD Kt/V Data Availability Code","Lists the number of heomodialysis patients included in the URR greater than or equal 65 percent summary (FACILITY)","Number of Adult HD patients with Kt/V data","Number of Adult HD patient-months with Kt/V data","Number of Adult PD patients with Kt/V data","Number of Adult PD patient-months with Kt/V data","Number of Pediatric HD patients with Kt/V data","Number of Pediatric HD patient-months with Kt/V data","Percentage of patients with arteriovenous fistulae in place","Arteriovenous fistulae in place Data Availability Code","Percentage of patients with vascular catheter in use for 90 days or longer","Vascular catheter Data Availability Code","Number of Adult patients included in arterial venous fistula and catheter summaries","Number of Adult patient-months included in arterial venous fistula and catheter summaries","Hypercalcemia Data Availability Code","Lists the number of patients included in the facility’s hypercalcemia summary (FACILITY)","Lists the number of patient-months included in the facility’s hypercalcemia summary (FACILITY)","Lists the percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL) (FACILITY)","Lists the number of patients included in the facility’s serum phosphorus summary (FACILITY)","Lists the number of patient-months included in the facility’s serum phosphorus summary (FACILITY)","Serum phosphorus Data Availability Code","Lists the percentage of Adult patients with serum phosphorus less than 3.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL (FACILITY)","SMR Date","SHR Date","SHR: Upper Confidence Limit (95%)","SMR: Upper Confidence Limit (95%)","SHR: Lower Confidence Limit (5%)","SMR: Lower Confidence Limit (5%)","Patient hospitalization category text","Patient hospitalization Data Availability Code","Patient survival category text","Patient survival Data Availability Code","Number of patients included in hospitalization summary","Number of patients included in survival summary","Standardized Hospitalization Ratio","Standardized Mortality Ratio"
"672604","14","USRC KINGWOOD DIALYSIS, LP","24006 HIGHWAY 59 NORTH","","KINGWOOD","TX","77339","HARRIS","(281) 312-5562","Profit","Yes","US RENAL CARE, INC.","0","20","1","0","0","2009-07-09 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","15","001","0","001","47","1.76","3.61","0.93","001","As Expected","52","100","001","93","001","","257","","254","42","66","456","0","0","0","0","71","001","8","001","75","509","001","86","673","1","93","730","001","10","30","41","13","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.32","1.46","0.91","0.65","As Expected","001","As Expected","001","63","215","1.43","0.99"
"672605","14","BAYLOR COLLEGE OF MEDICINE-SCOTT STREET DIALYSIS","6120 SCOTT STREET, SUITE F","","HOUSTON","TX","77021","HARRIS","(713) 741-7059","Profit","Yes","US RENAL CARE, INC.","0","24","1","0","0","2009-07-24 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","6","001","0","001","53","0.74","2.05","0.3","001","As Expected","62","100","001","94","001","","257","","254","55","74","611","0","0","0","0","51","001","30","001","77","654","001","100","882","2","104","963","001","11","23","36","17","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.49","1.19","0.46","0.4","As Expected","001","As Expected","001","68","260","0.81","0.72"
"672606","14","SEALY DIALYSIS","2242 CHAMPIONSHIP DRIVE","","SEALY","TX","77474","AUSTIN","(979) 627-0300","Profit","Yes","DAVITA","0","12","1","0","0","2009-07-13 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","14","001","0","001","43","1.28","2.97","0.61","001","As Expected","50","100","001","98","001","","257","","254","42","50","458","0","0","0","0","74","001","3","001","53","497","001","57","545","0","57","562","001","9","34","48","6","3","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.72","1.16","0.5","0.36","As Expected","001","As Expected","001","54","172","0.91","0.68"
"672607","14","US RENAL CARE CANTON DIALYSIS","400 EAST STATE HIGHWAY 243, SUITE 14","","CANTON","TX","75103","VAN ZANDT","(903) 567-2250","Profit","Yes","US RENAL CARE, INC.","0","13","1","0","0","2009-08-10 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","0","001","0","001","19","0.31","4.07","0.03","001","As Expected","23","100","001","98","001","","257","","254","20","28","208","0","0","0","0","85","001","0","001","31","219","001","27","229","4","27","237","001","10","26","30","26","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.76","1.62","0.37","0.57","As Expected","001","As Expected","001","28","111","0.78","1"
"672608","14","LIBERTY DIALYSIS BRYAN","2390 E 29TH STREET","","BRYAN","TX","77802","BRAZOS","(979) 314-1550","Profit","Yes","FRESENIUS MEDICAL CARE","0","21","1","1","0","2009-08-20 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","16","001","0","001","87","1.28","2.2","0.79","001","As Expected","112","97","001","93","001","94","001","","254","74","106","860","34","245","0","0","69","001","9","001","113","934","001","27","27","0","34","34","001","3","29","24","35","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.41","1.27","0.56","0.68","As Expected","001","As Expected","001","124","436","0.87","0.94"
"672610","14","NEW CENTURY DIALYSIS CENTER OF JASPER","2014 S WHEELER STREET ,SUITE 300","","JASPER","TX","75951","JASPER","(409) 384-2711","Profit","Yes","INDEPENDENT","0","10","1","1","0","2009-08-27 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","13","001","4","001","24","2.82","4.95","1.7","001","Worse than Expected","44","96","001","77","001","","199","","254","25","47","306","4","22","0","0","57","001","19","001","56","375","199","1","3","","2","4","199","","","","","","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.59","1.56","0.48","0.76","As Expected","001","As Expected","001","50","188","0.86","1.1"
"672611","14","FMC FIFTH WARD","2133 LOCKWOOD","","HOUSTON","TX","77020","HARRIS","(713) 676-0888","Profit","Yes","FRESENIUS MEDICAL CARE","0","12","1","0","0","2009-10-21 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","6","001","0","001","31","0.93","2.96","0.33","001","As Expected","40","100","001","84","001","","257","","254","33","48","345","0","0","0","0","66","001","9","001","51","376","001","48","403","5","50","415","001","12","23","32","19","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.33","1.85","0.78","0.48","As Expected","001","As Expected","001","48","138","1.32","1.01"
"672612","14","FRESENIUS MEDICAL CARE MISSION BEND","6886 HIGHWAY 6 SOUTH","","HOUSTON","TX","77083","HARRIS","(281) 568-0440","Profit","Yes","FRESENIUS MEDICAL CARE","0","16","1","0","0","2009-10-19 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","5","001","0","001","41","1.21","2.94","0.55","001","As Expected","59","100","001","89","001","","257","","254","43","67","476","0","0","0","0","62","001","9","001","70","511","001","69","537","3","70","583","001","8","27","29","23","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.97","1.75","0.66","0.67","As Expected","001","As Expected","001","66","186","1.12","1.12"
"672613","14","WELLBOUND OF HOUSTON","7505 S MAIN, SUITE 120","","HOUSTON","TX","77030","HARRIS","(713) 799-9344","Profit","Yes","INDEPENDENT","0","4","1","1","1","2009-10-19 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","20","001","0","001","46","1.22","2.61","0.62","001","As Expected","72","","201","","199","92","001","","254","0","2","2","65","592","0","0","","199","","199","7","47","001","80","713","0","76","721","001","8","30","33","23","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.57","0.67","0.53","0.02","As Expected","001","Better than Expected","001","79","182","0.9","0.18"
"672614","14","RENAL CARE PARTNERS OF AMARILLO","1915 S COULTER STREET, SUITE B","","AMARILLO","TX","79106","POTTER","(806) 355-3310","Profit","Yes","US RENAL CARE, INC.","0","16","1","1","1","2009-10-28 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","11","001","0","001","28","1.86","3.92","0.95","001","As Expected","41","100","001","17","001","0","001","","254","24","39","258","12","91","0","0","42","001","16","001","47","317","001","57","442","3","62","483","001","12","27","28","21","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.33","2.07","0.89","1.08","As Expected","001","Worse than Expected","001","50","196","1.42","1.51"
"672615","14","LIBERTY DIALYSIS COLLEGE STATION","3314 LONGMIRE DRIVE","","COLLEGE STATION","TX","77845","BRAZOS","(979) 314-1560","Profit","Yes","FRESENIUS MEDICAL CARE","0","16","1","0","0","2009-08-21 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","17","001","0","001","24","1.8","4.35","0.81","001","As Expected","30","100","001","90","001","","257","","254","26","56","335","0","0","0","0","58","001","7","001","61","373","001","53","422","4","56","458","001","6","25","33","25","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.24","2.34","0.8","0.97","As Expected","001","As Expected","001","43","130","1.31","1.55"
"672616","14","FRESENIUS MEDICAL CARE OF WEST SEGUIN","757 WEST COURT","","SEGUIN","TX","78155","GUADALUPE","(830) 379-1801","Profit","Yes","FRESENIUS MEDICAL CARE","0","16","1","0","0","2009-09-03 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","5","001","0","001","55","0.31","1.37","0.08","001","As Expected","60","100","001","77","001","","257","","254","58","70","645","0","0","0","0","80","001","3","001","75","664","001","75","713","2","77","728","001","9","26","30","24","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","0.94","1","0.19","0.32","Better than Expected","001","Better than Expected","001","64","218","0.41","0.59"
"672617","14","TAYLOR DIALYSIS","3100 W 2ND STREET","","TAYLOR","TX","76574","WILLIAMSON","(512) 352-2549","Profit","Yes","DAVITA","0","12","1","1","0","2009-09-25 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","12","001","0","001","34","0.72","2.87","0.21","001","As Expected","41","100","001","94","001","","199","","254","33","54","382","3","12","0","0","65","001","1","001","56","396","001","50","401","0","52","416","001","10","25","34","18","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.19","1.38","0.71","0.33","As Expected","001","As Expected","001","48","132","1.23","0.72"
"672618","14","LIBERTY DIALYSIS ROCKWALL","2850 RIDGE ROAD","","ROCKWALL","TX","75032","ROCKWALL","(972) 961-4336","Profit","Yes","LIBERTY DIALYSIS HAWAII","0","16","1","0","0","2009-09-28 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","27","001","0","001","22","1.67","4.16","0.74","001","As Expected","33","100","001","98","001","","257","","254","23","39","292","0","0","0","0","52","001","9","001","43","329","001","28","100","0","31","281","001","5","31","36","20","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.42","1.39","0.87","0.43","As Expected","001","As Expected","001","37","129","1.42","0.81"
"672619","14","KAUFMAN DIALYSIS","2851 MILLENIUM DRIVE","","KAUFMAN","TX","75142","KAUFMAN","(972) 932-9091","Profit","Yes","DAVITA","0","12","1","0","0","2009-10-08 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","11","001","0","001","18","0","1.48","0","001","As Expected","20","100","001","98","001","","257","","254","20","28","226","0","0","0","0","89","001","0","001","28","226","001","21","81","0","21","81","001","7","22","58","7","5","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.55","1.37","0.27","0.23","As Expected","001","As Expected","001","28","77","0.62","0.63"
"672620","14","NORTH HILLS DIALYSIS","7927 BOULEVARD 26","","NORTH RICHLAND HILLS","TX","76180","TARRANT","(817) 605-9861","Profit","Yes","DAVITA","0","15","1","0","0","2009-10-15 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","13","001","0","001","32","0.73","2.9","0.21","001","As Expected","33","94","001","87","001","","257","","254","32","66","361","0","0","0","0","73","001","9","001","70","392","001","49","400","2","51","417","001","12","29","42","9","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.6","1.1","0.42","0.24","As Expected","001","As Expected","001","38","106","0.79","0.56"
"672621","14","WEST PARK DIALYSIS","6400 SOUTHWEST FREEWAY SUITE G","","HOUSTON","TX","77074","HARRIS","(713) 977-7877","Profit","Yes","DAVITA","0","20","1","0","0","2009-11-19 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","17","001","0","001","24","2.24","5.75","0.96","001","As Expected","32","96","001","86","001","","257","","254","27","73","339","0","0","0","0","54","001","15","001","75","369","001","46","321","0","46","329","001","13","34","36","10","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.9","2.52","1.11","0.7","Worse than Expected","001","As Expected","001","40","106","1.76","1.41"
"672623","14","SNG - HILLCROFT DIALYSIS CENTER","6015 HILLCROFT, SUITE 3000","","HOUSTON","TX","77081","HARRIS","(713) 772-0992","Profit","Yes","SANKAR NEPHROLOGY GROUP","0","20","1","0","0","2009-12-07 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","6","001","0","001","32","1.01","3.21","0.36","001","As Expected","37","100","001","94","001","","257","","254","32","39","349","0","0","0","0","73","001","14","001","41","366","001","45","385","3","46","411","001","15","31","23","19","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.93","1.8","0.49","0.5","As Expected","001","As Expected","001","45","152","0.95","1"
"672624","14","USRC FRIENDSWOOD DIALYSIS","3324 FM 528","","FRIENDSWOOD","TX","77546","GALVESTON","(281) 993-5067","Profit","Yes","US RENAL CARE, INC.","0","12","1","0","0","2009-12-03 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","4","001","0","001","28","1.1","3.03","0.44","001","As Expected","34","100","001","93","001","","257","","254","25","44","299","0","0","0","0","47","001","23","001","48","333","001","39","305","0","40","327","001","12","33","29","20","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.18","1.4","0.68","0.48","As Expected","001","As Expected","001","37","113","1.19","0.85"
"672625","14","MAGNOLIA DIALYSIS CENTER","17649 FM 1488","","MAGNOLIA","TX","77354","MONTGOMERY","(281) 259-0397","Profit","Yes","DAVITA","0","12","1","1","0","2009-12-29 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","13","001","0","001","32","1.98","5.08","0.85","001","As Expected","29","100","001","89","001","","199","","254","25","45","301","4","21","0","0","53","001","22","001","47","338","001","52","383","1","54","418","001","8","28","47","6","10","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.45","1.61","0.71","0.35","As Expected","001","As Expected","001","32","104","1.29","0.82"
"672626","14","ELIK DIALYSIS HOME THERAPY","1445 NORTH LOOP WEST","SUITE 720","HOUSTON","TX","77008","HARRIS","(713) 861-7500","Profit","Yes","INDEPENDENT","0","1","1","1","1","2009-12-22 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","19","001","6","001","16","2.78","6.17","1.36","001","Worse than Expected","38","","201","","199","47","001","","254","0","1","2","27","208","0","0","","199","","199","1","1","001","64","473","4","34","251","001","11","21","27","29","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","3.03","2.01","1.11","0.6","Worse than Expected","001","As Expected","001","44","145","1.8","1.15"
"672627","14","FRESENIUS MEDICAL CARE DESERT MILAGRO DIALYSIS CENTER","230 NORTH WASHINGTON AVE","","ODESSA","TX","79761","ECTOR","(432) 332-8288","Profit","Yes","FRESENIUS MEDICAL CARE","0","50","1","0","0","2010-01-21 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","20","001","0","001","135","0.72","1.28","0.42","001","As Expected","180","98","001","81","001","","199","","201","157","225","1841","3","15","0","0","74","001","5","001","233","1945","001","258","2236","5","260","2372","001","12","31","23","22","13","01/01/2009-12/31/2012","01/01/2012-12/31/2012","0.9","1.28","0.34","0.79","Better than Expected","001","As Expected","001","198","686","0.54","1.02"
"672628","14","COLORADO CITY DIALYSIS","1546 CHESTNUT ST","","COLORADO CITY","TX","79512","MITCHELL","(325) 728-9131","Profit","Yes","DAVITA","0","8","1","0","0","2010-01-25 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","7","001","7","001","29","1.23","3.38","0.49","001","As Expected","36","100","001","96","001","","257","","254","33","39","349","0","0","0","0","59","001","12","001","41","368","001","40","362","0","41","368","001","12","26","40","11","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.7","1.81","0.38","0.64","As Expected","001","As Expected","001","41","122","0.78","1.11"
"672629","14","FMC MOODY PARK DIALYSIS","2920 FULTON STREET","","HOUSTON","TX","77009","HARRIS","(713) 222-2513","Profit","Yes","FRESENIUS MEDICAL CARE","0","16","1","0","0","2010-02-12 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","0","001","0","001","36","0.9","2.59","0.35","001","As Expected","51","100","001","91","001","","257","","254","43","58","471","0","0","0","0","66","001","12","001","61","509","001","68","607","2","71","646","001","9","25","33","22","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.84","1.75","0.56","0.46","As Expected","001","As Expected","001","57","138","0.99","0.95"
"672630","14","GREENWOOD HOLLY RENAL CENTER","1533 HOLLY ROAD","","CORPUS CHRISTI","TX","78417","NUECES","(361) 850-7300","Profit","Yes","NATIONAL RENAL INSTITUTES","0","24","1","0","0","2010-03-03 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","6","001","2","001","51","1.18","2.38","0.63","001","As Expected","76","100","001","97","001","","257","","254","54","69","597","0","0","0","0","63","001","14","001","69","615","001","97","958","0","99","986","001","7","29","45","11","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.81","1.58","0.74","0.74","As Expected","001","As Expected","001","81","285","1.14","1.1"
"672631","14","USRC ATASCOSA COUNTY DIALYSIS","1320 WEST OAKLAWN SUITE G & H","","PLEASANTON","TX","78064","ATASCOSA","(830) 569-3052","Profit","Yes","US RENAL CARE, INC.","0","16","1","1","1","2010-03-09 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","4","001","0","001","23","0.55","2.81","0.13","001","As Expected","33","100","001","95","001","","199","","254","21","28","218","7","57","0","0","83","001","0","001","29","232","001","41","325","1","42","344","001","6","25","25","30","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.04","2.06","0.63","0.5","As Expected","001","As Expected","001","35","106","1.1","1.09"
"672632","14","DAVITA CENTRAL DALLAS DIALYSIS","9500 NORTH CENTRAL EXPRESSWAY","SUITE #102","DALLAS","TX","75231","DALLAS","(214) 739-3004","Profit","Yes","DAVITA","0","16","1","1","1","2010-03-09 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","24","001","0","001","42","1.06","2.9","0.43","001","As Expected","49","100","001","90","001","78","001","","254","35","56","390","17","134","0","0","64","001","8","001","58","404","001","68","481","5","68","498","001","16","30","29","13","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.96","1.69","0.67","0.44","As Expected","001","As Expected","001","64","143","1.13","0.92"
"672633","14","FRESENIUS MEDICAL CARE GRAND PRAIRIE","825 DALWORTH STREET","","GRAND PRAIRIE","TX","75050","DALLAS","(972) 266-3891","Profit","Yes","FRESENIUS MEDICAL CARE","0","24","1","0","0","2010-03-12 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","8","001","0","001","59","0.63","1.99","0.22","001","As Expected","63","100","001","79","001","","257","","254","65","133","741","0","0","0","0","70","001","5","001","136","785","001","91","747","5","95","772","001","10","30","34","14","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.64","1.02","0.53","0.11","As Expected","001","As Expected","001","69","162","0.91","0.4"
"672634","14","UNITED DIALYSIS CARE","4309 RIDGECREST ROAD, SUITE 100","","GREENVILLE","TX","75402","HUNT","(903) 455-9911","Profit","Yes","INDEPENDENT","0","18","1","1","0","2010-03-03 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","21","001","0","001","38","1.16","2.81","0.52","001","As Expected","51","100","001","93","001","","199","","254","41","56","480","3","18","0","0","76","001","9","001","61","520","001","54","432","1","55","451","001","13","24","29","20","15","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.84","1.67","0.65","0.68","As Expected","001","As Expected","001","63","172","1.07","1.09"
"672635","14","DUNCANVILLE DIALYSIS","270 E HIGHWAY 67, SUITE 100","","DUNCANVILLE","TX","75137","DALLAS","(972) 296-4911","Profit","Yes","DAVITA","0","12","1","0","0","2010-03-18 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","15","001","0","001","34","0.67","2.96","0.17","001","As Expected","35","100","001","85","001","","257","","254","34","72","374","0","0","0","0","61","001","9","001","74","391","001","46","409","2","49","422","001","17","26","36","10","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.39","1.89","0.27","0.49","As Expected","001","As Expected","001","45","131","0.59","1.03"
"672636","14","PLANO DIALYSIS CENTER","481 SHILOH ROAD, SUITE 100","","PLANO","TX","75074","COLLIN","(972) 881-3270","Profit","Yes","DAVITA","0","12","1","0","1","2010-04-08 00:00:00","10/01/2012-09/30/2013","10/01/2012-09/30/2013","01/01/2012-12/31/2012","9","001","0","001","44","0.92","2.29","0.41","001","As Expected","57","100","001","90","001","","257","","254","42","86","479","0","0","0","0","57","001","12","001","98","600","001","80","645","1","75","598","001","10","36","37","12","5","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.68","0.91","0.55","0.28","As Expected","001","Better than Expected","001","64","211","0.94","0.53"
