"Provider Number","Network","Facility Name","Address Line 1","Address Line 2","City","STATE","Zip","County","Phone Number","Profit or Non-Profit?","Chain Owned?","Chain Organization","Late Shift?","# of Dialysis Stations","Offers In-Center Hemodialysis","Offers In-Cener Peritoneal Dialysis","Offers Home Hemodialysis Training","Certification Date","Claims Date","Mineral and Bone Disorder Date","STrR Date","Percentage of Medicare patients with Hgb<10 g/dL","Hgb <10 Data Availability Code","Percentage of Medicare patients with Hgb>12 g/dL","Hgb >12 Data Availability Code","Number of dialysis patients with Hgb data","Lists the facility’s Standardized Transfusion Ratio (FACILITY)","Lists the upper confident limit (97.5%) for Standardized Transfusion Ratio (STRr)","Lists the lower confident limit (2.5%) for Standardized Transfusion Ratio (STRr)","Patient Transfusion data availability Code","Patient transfusion category text","Lists the number of patients included in the facility’s transfusion summary (FACILITY)","Percentage of HD patients with URR>=65%","URR Data Availability Code","Percent of Adult HD patients with Kt/V >= 1.2","Adult HD Kt/V Data Availability Code","Percentage of Adult PD PTS with Kt/V >= 1.7","Adult PD Kt/V Data Availability Code","Percentage of Pediatric HD patients with Kt/V >= 1.2","Pediatric HD Kt/V Data Availability Code","Lists the number of heomodialysis patients included in the URR greater than or equal 65 percent summary (FACILITY)","Number of Adult HD patients with Kt/V data","Number of Adult HD patient-months with Kt/V data","Number of Adult PD patients with Kt/V data","Number of Adult PD patient-months with Kt/V data","Number of Pediatric HD patients with Kt/V data","Number of Pediatric HD patient-months with Kt/V data","Percentage of patients with arteriovenous fistulae in place","Arteriovenous fistulae in place Data Availability Code","Percentage of patients with vascular catheter in use for 90 days or longer","Vascular catheter Data Availability Code","Number of Adult patients included in arterial venous fistula and catheter summaries","Number of Adult patient-months included in arterial venous fistula and catheter summaries","Hypercalcemia Data Availability Code","Lists the number of patients included in the facility’s hypercalcemia summary (FACILITY)","Lists the number of patient-months included in the facility’s hypercalcemia summary (FACILITY)","Lists the percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL) (FACILITY)","Lists the number of patients included in the facility’s serum phosphorus summary (FACILITY)","Lists the number of patient-months included in the facility’s serum phosphorus summary (FACILITY)","Serum phosphorus Data Availability Code","Lists the percentage of Adult patients with serum phosphorus less than 3.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL (FACILITY)","Lists the percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL (FACILITY)","SMR Date","SHR Date","SHR: Upper Confidence Limit (95%)","SMR: Upper Confidence Limit (95%)","SHR: Lower Confidence Limit (5%)","SMR: Lower Confidence Limit (5%)","Patient hospitalization category text","Patient hospitalization Data Availability Code","Patient survival category text","Patient survival Data Availability Code","Number of patients included in hospitalization summary","Number of patients included in survival summary","Standardized Hospitalization Ratio","Standardized Mortality Ratio"
"442608","08","RCG PULASKI","110  IVY LANE","","PULASKI","TN","38478","GILES","(931) 424-6666","Profit","Yes","RENAL CARE GROUP INC.","0","17","1","0","0","1998-03-09 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","3","001","0","001","32","0.25","2.06","0.04","001","As Expected","35","100","001","81","001","","257","","254","33","42","383","0","0","0","0","53","001","14","001","44","397","001","38","304","6","40","315","001","12","26","24","24","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.22","1.02","0.19","0.43","As Expected","001","As Expected","001","38","188","0.46","0.68"
"442609","08","DIALYSIS ASSOC. HOME TRAINING","28 WHITE BRIDGE ROAD","SUITE 311","NASHVILLE","TN","37205","DAVIDSON","(615) 354-8751","Profit","Yes","RENAL CARE GROUP INC.","0","5","1","1","1","1998-03-10 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","24","001","0","001","45","1.71","3.26","0.96","001","As Expected","93","","199","","199","83","001","","254","3","6","36","72","543","0","0","","199","","199","8","58","001","62","317","1","64","284","001","5","19","27","32","17","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.91","1.27","0.75","0.7","As Expected","001","As Expected","001","109","523","1.18","0.95"
"442610","08","FMC MEMPHIS MIDTOWN","2225 UNION AVENUE","SUITE 200","MEMPHIS","TN","38104","SHELBY","(901) 725-7586","Profit","Yes","FRESENIUS MEDICAL CARE","1","29","1","1","1","1998-03-27 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","9","001","2","001","102","1.04","1.94","0.59","001","As Expected","128","96","001","89","001","96","001","","254","96","128","1066","17","158","0","0","62","001","20","001","137","1148","001","150","1145","5","157","1189","001","12","35","27","19","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.6","1.55","0.69","1","As Expected","001","Worse than Expected","001","144","734","1.03","1.25"
"442611","08","GALLERIA DIALYSIS","9160 HWY 64 EAST","SUITE 10","LAKELAND","TN","38002","SHELBY","(901) 380-1511","Profit","Yes","DAVITA","0","16","1","0","0","1998-03-31 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","11","001","0","001","18","0.76","4.73","0.15","001","As Expected","23","100","001","87","001","","257","","254","18","45","202","0","0","0","0","71","001","12","001","47","220","001","21","159","1","22","166","001","20","28","34","7","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.3","2.03","0.45","0.93","As Expected","001","As Expected","001","24","203","0.98","1.41"
"442612","08","LAWRENCEBURG DIALYSIS","LAWRENCEBURG PLAZA, HWY 43","2022 N LOCUST AVENUE","LAWRENCEBURG","TN","38464","LAWRENCE","(931) 762-3136","Profit","Yes","GAMBRO HEALTHCARE","0","10","1","1","0","1998-05-11 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","19","001","0","001","16","1.18","4.68","0.34","001","As Expected","19","100","001","98","001","","199","","254","18","28","200","1","8","0","0","68","001","3","001","29","210","001","17","146","3","19","156","001","3","28","56","10","3","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.91","1.6","0.44","0.79","As Expected","001","As Expected","001","23","165","0.89","1.14"
"442613","08","FMC COLUMBIA","861 WEST JAMES CAMPBELL BLVD","","COLUMBIA","TN","38401","MAURY","(931) 380-9099","Profit","Yes","RENAL CARE GROUP INC.","0","42","1","1","1","1998-04-29 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","4","001","0","001","69","0.51","1.36","0.21","001","As Expected","98","95","001","74","001","90","001","","254","62","109","754","19","146","0","0","62","001","11","001","118","806","001","102","731","10","107","720","001","13","30","26","24","8","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.42","1.42","0.47","0.91","As Expected","001","As Expected","001","109","527","0.79","1.14"
"442614","08","RCG SPRINGFIELD","106 MOORELAND DRIVE","","SPRINGFIELD","TN","37172","ROBERTSON","(615) 384-8939","Profit","Yes","RENAL CARE GROUP INC.","0","16","1","0","0","1998-05-21 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","0","001","0","001","35","0.83","2.38","0.32","001","As Expected","55","97","001","86","001","","257","","254","35","67","445","0","0","0","0","45","001","7","001","75","501","001","51","389","8","56","417","001","9","22","29","28","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.81","1.61","0.59","0.93","As Expected","001","As Expected","001","62","338","1.01","1.24"
"442615","08","RCG WEST NASHVILLE","344 WHITE BRIDGE PIKE","","NASHVILLE","TN","37209","DAVIDSON","(615) 353-2113","Profit","Yes","RENAL CARE GROUP INC.","1","24","1","0","1","1998-06-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","5","001","0","001","83","1.19","2.21","0.68","001","As Expected","102","99","001","80","001","","257","","254","85","125","954","0","0","0","0","51","001","11","001","129","1017","001","94","768","5","96","790","001","9","24","26","25","16","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.15","1.44","1","0.97","As Expected","001","As Expected","001","126","614","1.44","1.19"
"442616","08","RCG GALLATIN","561 SOUTH WATER STREET","","GALLATIN","TN","37066","SUMNER","(615) 451-0093","Profit","Yes","RENAL CARE GROUP INC.","0","17","1","0","0","1998-04-30 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","5","001","0","001","19","1.53","4.22","0.62","001","As Expected","33","91","001","82","001","","257","","254","22","39","256","0","0","0","0","50","001","20","001","45","283","001","27","210","10","33","225","001","8","26","24","25","18","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.46","1.66","0.88","0.89","As Expected","001","As Expected","001","38","227","1.44","1.23"
"442617","08","HERMITAGE DIALYSIS","5530 OLD HICKORY BLVD","SUITE 18","HERMITAGE","TN","37076","DAVIDSON","(615) 232-7219","Non-Profit","No","GAMBRO HEALTHCARE","0","12","1","1","0","1998-07-29 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","0","001","0","001","13","0","1.54","0","001","As Expected","20","100","001","84","001","","201","","254","16","50","219","0","0","0","0","56","001","4","001","52","224","001","19","149","1","19","149","001","7","30","38","17","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.1","1.59","0.34","0.54","As Expected","001","As Expected","001","22","128","0.81","0.97"
"442618","08","FMC MORRISTOWN","420 W. MORRIS BLVD., STE 110","","MORRISTOWN","TN","37813","HAMBLEN","(423) 587-8395","Profit","Yes","FRESENIUS MEDICAL CARE","0","30","1","1","1","1998-08-17 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","3","001","0","001","61","2.05","3.53","1.26","001","Worse than Expected","83","100","001","93","001","","199","","254","63","93","719","4","22","0","0","70","001","14","001","104","811","001","99","703","6","106","755","001","11","28","25","21","15","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.08","1.12","0.84","0.67","As Expected","001","As Expected","001","98","431","1.29","0.87"
"442619","08","RCG MARTIN","113 E.C. THURMOND COVE","","MARTIN","TN","38237","WEAKLEY","(731) 587-3390","Profit","Yes","RENAL CARE GROUP INC.","0","16","1","1","0","1998-09-04 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","0","001","0","001","50","1.44","2.8","0.79","001","As Expected","51","100","001","83","001","","199","","254","47","61","525","10","85","0","0","61","001","23","001","67","556","001","50","392","1","53","403","001","9","26","26","27","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.5","0.61","0.55","0.3","As Expected","001","Better than Expected","001","66","278","0.89","0.44"
"442621","08","FMC MOUNTAIN CITY","120 PIONEER VILLAGE DRIVE #15","","MOUNTAIN CITY","TN","37683","JOHNSON","(423) 727-5676","Profit","Yes","FRESENIUS MEDICAL CARE","0","13","1","0","0","1998-09-30 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","0","001","0","001","14","1.57","5.31","0.53","001","As Expected","17","100","001","79","001","","257","","254","15","18","166","0","0","0","0","95","001","1","001","19","177","001","18","150","9","18","159","001","6","38","31","16","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.12","1.63","0.45","0.59","As Expected","001","As Expected","001","22","82","0.95","1.02"
"442622","08","LEXINGTON DIALYSIS","390 S. BROAD","","LEXINGTON","TN","38351","HENDERSON","(731) 968-0350","Profit","Yes","DAVITA","0","13","1","0","0","1998-10-23 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","18","001","0","001","28","1.29","3.89","0.48","001","As Expected","33","100","001","94","001","","257","","254","30","41","326","0","0","0","0","55","001","16","001","43","351","001","33","269","2","34","271","001","7","30","45","11","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.37","1.59","0.71","0.8","As Expected","001","As Expected","001","40","199","1.27","1.15"
"442623","08","SUMNER DIALYSIS","300 STEAMPLANT ROAD, SUITE 270","","GALLATIN","TN","37066","SUMNER","(615) 452-5131","Profit","Yes","GAMBRO HEALTHCARE","0","14","1","1","1","1998-12-02 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","0","001","0","001","13","1.1","4.39","0.32","001","As Expected","25","100","001","97","001","","199","","254","15","21","172","3","17","0","0","69","001","9","001","22","181","001","26","206","0","26","213","001","5","17","42","20","16","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.34","1.73","0.67","0.77","As Expected","001","As Expected","001","29","184","1.22","1.18"
"442624","08","RCG TULLAHOMA","144 JACK FARRAR LANE","","TULLAHOMA","TN","37388","COFFEE","(931) 461-9010","Profit","Yes","RENAL CARE GROUP INC.","0","17","1","1","1","1998-12-11 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","2","001","0","001","42","1.47","3","0.77","001","As Expected","62","100","001","82","001","97","001","","254","37","58","445","11","105","0","0","65","001","12","001","65","481","001","60","424","3","65","450","001","8","28","32","24","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.05","1.21","0.79","0.68","As Expected","001","As Expected","001","74","306","1.25","0.92"
"442625","08","FMC WHITEHAVEN","4115 SOUTH PLAZA DRIVE","","MEMPHIS","TN","38116","SHELBY","(901) 398-6388","Profit","Yes","FRESENIUS MEDICAL CARE","0","33","1","1","0","1999-02-19 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","16","001","0","001","68","0.92","2.03","0.45","001","As Expected","80","100","001","89","001","","201","","254","75","101","834","0","0","0","0","54","001","17","001","105","847","001","89","720","8","92","740","001","11","25","25","26","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.6","1.34","0.62","0.72","As Expected","001","As Expected","001","92","448","0.97","1"
"442626","08","DCI JASPER","300 WESTFIELD PLACE","","JASPER","TN","37347","MARION","(423) 942-9977","Non-Profit","No","DIALYSIS CLINIC, INC.","0","18","1","0","0","1999-01-13 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","5","001","0","001","41","2.54","4.37","1.56","001","Worse than Expected","49","100","001","97","001","","257","","254","43","53","498","0","0","0","0","73","001","9","001","58","546","001","51","431","1","56","449","001","6","24","39","19","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.5","1.29","0.48","0.72","As Expected","001","As Expected","001","58","277","0.83","0.98"
"442627","08","RCG MADISON","1221 BRIARVILLE ROAD","","MADISON","TN","37115","DAVIDSON","(615) 870-1508","Profit","Yes","RENAL CARE GROUP INC.","1","20","1","0","0","1999-01-25 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","13","001","0","001","52","1.04","2.23","0.53","001","As Expected","88","96","001","83","001","","257","","254","57","92","641","0","0","0","0","52","001","17","001","99","691","001","92","680","2","100","712","001","11","22","27","27","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.71","1.36","0.7","0.89","As Expected","001","As Expected","001","104","561","1.07","1.11"
"442629","08","FMC ELK RIVER DIALYSIS","501 AMANA AVENUE","","FAYETTEVILLE","TN","37334","LINCOLN","(931) 438-2399","Profit","Yes","FRESENIUS MEDICAL CARE","0","12","1","0","0","1999-05-06 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","13","001","0","001","24","1.15","3.45","0.43","001","As Expected","30","100","001","85","001","","257","","254","26","44","293","0","0","0","0","65","001","12","001","48","317","001","27","197","4","27","205","001","11","24","28","25","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.23","1.47","0.21","0.67","As Expected","001","As Expected","001","34","141","0.49","1.02"
"442630","08","RCG FRANKLIN","1120 LAKEVIEW DRIVE","SUITE 400","FRANKLIN","TN","37067","WILLIAMSON","(615) 599-9810","Profit","Yes","RENAL CARE GROUP INC.","0","25","1","0","0","1999-06-07 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","5","001","0","001","41","1.16","2.73","0.53","001","As Expected","64","100","001","85","001","","257","","254","39","66","484","0","0","0","0","64","001","4","001","72","527","001","54","427","7","56","435","001","7","26","30","24","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.79","1.22","0.6","0.64","As Expected","001","As Expected","001","71","311","1.01","0.9"
"442632","08","PICKWICK DIALYSIS","121 PICKWICK STREET","","SAVANNAH","TN","38372","HARDIN","(731) 926-3188","Profit","Yes","DAVITA","0","15","1","0","0","1999-12-09 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","0","001","0","001","32","0.73","2.45","0.24","001","As Expected","35","100","001","91","001","","257","","254","34","47","375","0","0","0","0","78","001","7","001","51","400","001","30","239","4","30","253","001","8","32","38","12","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.5","1.48","0.34","0.76","As Expected","001","As Expected","001","41","185","0.7","1.08"
"442634","08","FMC LOUDON DIALYSIS","200 INTERCHANGE PARK DRIVE","","LENOIR CITY","TN","37772","LOUDON","(865) 986-5257","Profit","Yes","FRESENIUS MEDICAL CARE","0","21","1","1","1","2001-02-08 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","3","001","0","001","34","1.41","3.34","0.65","001","As Expected","54","100","001","84","001","84","001","","254","28","42","316","12","76","0","0","44","001","7","001","46","362","001","58","415","6","64","429","001","11","29","25","23","12","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.93","1.26","0.64","0.72","As Expected","001","As Expected","001","63","320","1.09","0.96"
"442635","08","DCI HOLSTON RIVER CLINIC","5811 EAST GOV. JOHN SEVIER HWY","","KNOXVILLE","TN","37924","KNOX","(865) 523-3755","Non-Profit","No","DIALYSIS CLINIC, INC.","0","24","1","0","0","2001-02-12 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","5","001","0","001","40","0.67","2.02","0.25","001","As Expected","58","93","001","93","001","","257","","254","44","55","466","0","0","0","0","67","001","10","001","59","511","001","57","436","4","57","459","001","8","24","27","27","15","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.63","1.03","0.54","0.49","As Expected","001","As Expected","001","63","301","0.92","0.73"
"442637","08","DSI CENTRAL MEMPHIS RENAL CNTR","1331 UNION AVENUE, STE. 101","","MEMPHIS","TN","38104","SHELBY","(901) 274-2700","Profit","Yes","NATIONAL RENAL INSTITUTES","0","40","1","1","0","2001-07-01 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","16","001","0","001","129","0.83","1.52","0.48","001","As Expected","152","98","001","97","001","87","001","","254","114","132","1258","21","188","0","0","60","001","11","001","140","1378","001","152","1246","2","158","1285","001","15","33","32","12","7","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.28","1.13","0.55","0.71","As Expected","001","As Expected","001","172","827","0.82","0.9"
"442638","08","DCI HOME TRAINING OF MIDDLE TN","1633 CHURCH STREET SUITE 160","","NASHVILLE","TN","37203","DAVIDSON","(615) 329-1812","Non-Profit","No","DIALYSIS CLINIC, INC.","0","1","1","1","1","2001-09-10 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","8","001","0","001","49","1.1","2.48","0.53","001","As Expected","74","","199","","199","80","001","","254","3","3","32","66","542","0","0","","199","","199","6","69","001","78","611","2","82","646","001","5","22","30","27","16","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.89","1.39","0.71","0.74","As Expected","001","As Expected","001","82","378","1.14","1.03"
"442639","08","TOTAL RENAL CARE, INC.","714 EAST HARPER STREET","","MARYVILLE","TN","37804","BLOUNT","(865) 379-1070","Profit","Yes","DAVITA","0","28","1","1","1","2001-12-17 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","8","001","2","001","60","3.18","4.79","2.2","001","Worse than Expected","91","98","001","93","001","","199","","254","63","84","674","6","22","0","0","46","001","11","001","90","768","001","85","640","0","94","686","001","14","34","35","12","6","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.08","1.24","0.97","0.76","As Expected","001","As Expected","001","103","418","1.4","0.98"
"442640","08","RENAL CARE OF MEMPHIS NORTH","4913 RALEIGH COMMONS DRIVE, SUITE 100","","MEMPHIS","TN","38128","SHELBY","(901) 937-0650","Profit","Yes","DAVITA","0","17","1","0","0","2001-12-06 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","11","001","0","001","63","1.66","3","0.98","001","As Expected","75","100","001","94","001","","257","","254","66","76","712","0","0","0","0","66","001","11","001","79","743","001","72","602","1","76","615","001","11","33","38","10","9","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.84","1.17","0.78","0.64","As Expected","001","As Expected","001","84","473","1.18","0.88"
"442642","08","DIALYSIS ASSOC. OF EAST NASHVILLE","604 GALLATIN ROAD EAST","","NASHVILLE","TN","37206","DAVIDSON","(615) 258-3288","Profit","Yes","RENAL CARE GROUP INC.","0","12","1","0","0","2002-02-15 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","14","001","0","001","28","1.13","3.24","0.44","001","As Expected","36","100","001","83","001","","257","","254","27","53","327","0","0","0","0","44","001","19","001","55","344","001","39","292","7","42","301","001","11","25","24","26","14","01/01/2009-12/31/2012","01/01/2012-12/31/2012","2.09","1.28","0.61","0.59","As Expected","001","As Expected","001","42","249","1.11","0.88"
"442643","08","FMC PORTLAND","923 SOUTH BROADWAY","","PORTLAND","TN","37148","SUMNER","(615) 323-7065","Profit","Yes","RENAL CARE GROUP INC.","0","12","1","0","0","2002-02-13 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","0","001","0","001","19","0.77","2.58","0.26","001","As Expected","35","100","001","89","001","","257","","254","21","33","251","0","0","0","0","71","001","4","001","34","252","001","19","160","10","20","156","001","16","25","29","19","11","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.74","1.68","0.55","0.83","As Expected","001","As Expected","001","35","196","0.95","1.2"
"442644","08","FMC DIALYSIS FORT SANDERS","1740 WESTERN AVENUE","","KNOXVILLE","TN","37921","KNOX","(865) 523-1516","Profit","Yes","FRESENIUS MEDICAL CARE","1","26","1","1","1","2002-02-20 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","8","001","1","001","92","1.22","2.15","0.73","001","As Expected","131","99","001","75","001","84","001","","199","85","121","930","19","135","1","6","73","001","3","001","138","1030","001","147","1133","8","156","1173","001","8","25","26","25","17","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.41","1.04","0.54","0.64","As Expected","001","As Expected","001","146","701","0.85","0.82"
"442645","08","DIALYSIS ASSOC. OF MURFREESBORO-HT","1020 N. HIGHLAND AVE., SUITE C1","","MURFREESBORO","TN","37130","RUTHERFORD","(615) 849-2531","Profit","Yes","RENAL CARE GROUP INC.","0","2","1","1","0","2002-03-15 00:00:00","04/01/2012-03/31/2013","07/01/2012-03/31/2013","01/01/2012-12/31/2012","8","001","8","001","13","0.18","7.01","0.01","001","As Expected","24","","256","","256","90","001","","254","0","0","0","24","184","0","0","","256","","256","0","0","001","15","90","9","21","103","001","2","33","32","23","10","01/01/2009-12/31/2012","01/01/2012-12/31/2012","1.75","1.97","0.18","0.39","As Expected","001","As Expected","001","24","104","0.53","0.96"
